"Group","Scenario","Geography","ValueType","Value","1st centile","5th centile","25th centile","75th centile","95th centile","99th centile","50th centile","Creation Day","Creation Month","Creation Year","Day of Value","Month of Value","Year of Value"
"PHE","Forecast","South West","death_inc_line",32.7967033030619,7.78320554201209,12.9953968080286,23.0657855434799,45.5790074741383,78.5937959784436,112.088301653559,112.088301653559,12,4,2020,3,4,2020
"PHE","Forecast","South West","death_inc_line",35.2660286224726,8.30855424352164,14.366925610524,24.8191283774472,49.507315242808,83.6125353915166,119.503381093065,119.503381093065,12,4,2020,4,4,2020
"PHE","Forecast","South West","death_inc_line",37.6063383190402,8.96638290296346,15.1598708086828,26.2172431080439,52.6561304255429,88.8430123162367,126.719160041249,126.719160041249,12,4,2020,5,4,2020
"PHE","Forecast","South West","death_inc_line",39.4485362739343,9.64881420775608,16.0191205338188,27.654316325991,55.976589820133,94.4903760704475,133.246193612915,133.246193612915,12,4,2020,6,4,2020
"PHE","Forecast","South West","death_inc_line",41.0164470616862,10.2179580187779,16.5982663730056,28.8159797945208,58.4940836208942,97.5125514785991,139.675770254404,139.675770254404,12,4,2020,7,4,2020
"PHE","Forecast","South West","death_inc_line",42.0928765118896,10.3015566735043,17.1717160404666,29.777656317485,60.4250896938297,100.637973596272,147.461733267371,147.461733267371,12,4,2020,8,4,2020
"PHE","Forecast","South West","death_inc_line",43.2327225468193,10.2724810417136,17.4764225800943,30.0870485566573,62.4581061392409,105.465235345043,152.988443365365,152.988443365365,12,4,2020,9,4,2020
"PHE","Forecast","South West","death_inc_line",43.6633554176972,10.8520149479721,17.9940969245593,30.65372967128,63.5530213838154,106.936235975787,159.008078046625,159.008078046625,12,4,2020,10,4,2020
"PHE","Forecast","South West","death_inc_line",43.9851688352243,10.7064191413697,18.1190348355413,30.789459135576,64.4133144806139,107.321704533375,167.523925911415,167.523925911415,12,4,2020,11,4,2020
"PHE","Forecast","South West","death_inc_line",43.95114896761,10.9166083272447,18.0965022342127,30.7790120612271,64.6382454627033,107.077416328487,173.423513439037,173.423513439037,12,4,2020,12,4,2020
"PHE","Forecast","South West","death_inc_line",43.933670275328,11.2443084198649,17.7556376646261,30.1043370131422,64.6658124537214,108.099129601726,174.179741832477,174.179741832477,12,4,2020,13,4,2020
"PHE","Forecast","South West","death_inc_line",43.5337544933849,10.7091505818334,17.3291080795272,29.4201363680807,63.7740228026882,109.684294345442,176.130397088889,176.130397088889,12,4,2020,14,4,2020
"PHE","Forecast","South West","death_inc_line",43.2051722687199,10.1157400555194,16.9511012511904,28.5171772265369,63.4678364463089,111.97984102091,186.474981041448,186.474981041448,12,4,2020,15,4,2020
"PHE","Forecast","South West","death_inc_line",42.3450256291304,9.49351436465651,15.7957701575862,27.8761875213491,63.0908767504154,112.984209992213,191.563405632283,191.563405632283,12,4,2020,16,4,2020
"PHE","Forecast","South West","death_inc_line",41.244663185328,9.14904457061695,15.0992788426834,26.983845177001,63.0313306390368,111.193081111925,195.112876420372,195.112876420372,12,4,2020,17,4,2020
"PHE","Forecast","South West","death_inc_line",40.6144125004008,8.69965051716554,14.7245440355121,25.6605504313729,63.0490370663734,113.671755784621,213.652573917868,213.652573917868,12,4,2020,18,4,2020
"PHE","Forecast","South West","death_inc_line",39.6880268474336,8.02145295780032,13.8789769777423,24.3097211416134,62.0603907668588,115.224368505962,222.909082725033,222.909082725033,12,4,2020,19,4,2020
"PHE","Forecast","South West","death_inc_line",38.1137647845351,7.57820780987852,13.2286249371272,23.1286268929973,61.3013314234458,115.829303258683,235.248920852565,235.248920852565,12,4,2020,20,4,2020
"PHE","Forecast","South West","death_inc_line",36.450225450125,6.88683019842594,12.3211058832698,21.7087103741237,59.3747837299371,123.001508338069,233.273631738328,233.273631738328,12,4,2020,21,4,2020
"PHE","Forecast","South West","death_inc_line",34.9939001269899,6.46031398149713,11.2261933471016,20.5023488311962,58.7536057017613,121.875560450335,232.574133674032,232.574133674032,12,4,2020,22,4,2020
"PHE","Forecast","South West","death_inc_line",33.3565112079859,5.86569575441949,10.1837034261618,19.4185715517362,57.4773299073551,126.35835923442,231.369123547368,231.369123547368,12,4,2020,23,4,2020
"PHE","Forecast","South West","death_inc_line",31.7627024743471,5.40121148830661,9.20594892314052,18.3269226823093,56.3821982679213,130.426788396754,238.527135980397,238.527135980397,12,4,2020,24,4,2020
"PHE","Forecast","South West","death_inc_line",30.3567647615881,4.96735137329115,8.30099264634568,17.1679272393104,54.7983736782012,134.831220576521,245.669481403675,245.669481403675,12,4,2020,25,4,2020
"PHE","Forecast","South West","death_inc_line",28.7700330007719,4.35980066024126,7.56095394690766,15.8934560044702,54.1552131224126,137.889917696832,254.595305384574,254.595305384574,12,4,2020,26,4,2020
"PHE","Forecast","South West","death_inc_line",27.1085128711279,3.92179505298666,6.80070600157727,14.5889644207091,52.9836573475559,140.08980543039,260.073878749448,260.073878749448,12,4,2020,27,4,2020
"PHE","Forecast","South West","death_inc_line",25.607268323458,3.60415289519084,6.17353473324589,13.3813507758006,51.9635183462824,144.110236771454,267.282449282016,267.282449282016,12,4,2020,28,4,2020
"PHE","Forecast","South West","death_inc_line",24.1066970085677,3.2394107429148,5.5766686134545,12.1834098445348,51.1408034249815,148.60961041959,274.459177666281,274.459177666281,12,4,2020,29,4,2020
"PHE","Forecast","South West","death_inc_line",22.5511103410057,2.85769319083448,4.92665874874502,11.1375837958006,49.7126915279489,153.400408972593,281.494236371394,281.494236371394,12,4,2020,30,4,2020
"PHE","Forecast","South West","death_inc_line",21.0949513827795,2.51394328341507,4.37776242182104,10.1094111194417,48.2124823922133,155.997385438985,288.379667741702,288.379667741702,12,4,2020,1,5,2020
"PHE","Forecast","Scotland","death_inc_line",1.18044738177734,0.660041777739537,0.787449282651072,1.00934059929014,1.35924323781421,1.72705652704837,1.96100427618757,1.96100427618757,12,4,2020,14,3,2020
"PHE","Forecast","Scotland","death_inc_line",1.4418527671519,0.842810347740521,0.984593826265569,1.24505549250896,1.6464502988325,2.06772354611221,2.31025840475376,2.31025840475376,12,4,2020,15,3,2020
"PHE","Forecast","Scotland","death_inc_line",1.76431108531696,1.06237122117754,1.22857805171176,1.53429972266607,1.99789659486361,2.48168222342344,2.73175939956792,2.73175939956792,12,4,2020,16,3,2020
"PHE","Forecast","Scotland","death_inc_line",2.15523138798314,1.33713037573321,1.53675607088577,1.89106626570258,2.41598239484036,2.96886154971269,3.25265725532474,3.25265725532474,12,4,2020,17,3,2020
"PHE","Forecast","Scotland","death_inc_line",2.6270920929638,1.68269213690973,1.92826646397582,2.33100358336769,2.92325592334081,3.53486641785045,3.85005343380668,3.85005343380668,12,4,2020,18,3,2020
"PHE","Forecast","Scotland","death_inc_line",3.20213805479859,2.15336267593141,2.42161829326056,2.87554254909431,3.5302048167551,4.22673265552356,4.57431654707568,4.57431654707568,12,4,2020,19,3,2020
"PHE","Forecast","Scotland","death_inc_line",3.89447443394104,2.71478864975088,3.0189888461744,3.54384466742219,4.27327196893989,5.05714109395511,5.46100400022106,5.46100400022106,12,4,2020,20,3,2020
"PHE","Forecast","Scotland","death_inc_line",4.72905214855098,3.41470950632578,3.78333732424662,4.36536501438884,5.16830286026697,6.02674837364582,6.54643930380251,6.54643930380251,12,4,2020,21,3,2020
"PHE","Forecast","Scotland","death_inc_line",5.76875118624619,4.22313158095281,4.7054245480818,5.34856984719829,6.24954602428786,7.15542617999487,7.82566125252042,7.82566125252042,12,4,2020,22,3,2020
"PHE","Forecast","Scotland","death_inc_line",7.04351056830938,5.34212551533178,5.8346943415225,6.56291306308868,7.5878319057491,8.52260177424029,9.31134808787298,9.31134808787298,12,4,2020,23,3,2020
"PHE","Forecast","Scotland","death_inc_line",8.57164882784939,6.67655843830191,7.21770244217334,8.02872138251465,9.20075565318008,10.1810833557763,11.0605417907114,11.0605417907114,12,4,2020,24,3,2020
"PHE","Forecast","Scotland","death_inc_line",10.4506951328717,8.40440717050909,8.88957376868514,9.83056637138399,11.1635982943028,12.2264956350136,13.2731306139351,13.2731306139351,12,4,2020,25,3,2020
"PHE","Forecast","Scotland","death_inc_line",12.7081549080713,10.2605054541156,10.9312678030624,12.0386396951227,13.5392842879433,14.7028158863013,15.8355263872598,15.8355263872598,12,4,2020,26,3,2020
"PHE","Forecast","Scotland","death_inc_line",15.3933836493951,12.5529924512756,13.2165068246992,14.5945167026018,16.3542816252041,17.7183158104088,18.7659462400838,18.7659462400838,12,4,2020,27,3,2020
"PHE","Forecast","Scotland","death_inc_line",18.5410562822431,15.098042658596,15.9058820746258,17.551235303293,19.6206909862806,21.1728549352282,22.3259782002651,22.3259782002651,12,4,2020,28,3,2020
"PHE","Forecast","Scotland","death_inc_line",22.032143629415,17.991157513944,18.98001264038,20.8771448839953,23.3140013080813,25.1629991621826,26.513893031081,26.513893031081,12,4,2020,29,3,2020
"PHE","Forecast","Scotland","death_inc_line",25.8070923831294,21.139466989271,22.2767872223814,24.4592096246249,27.2466964006882,29.5258452998909,31.2711708161018,31.2711708161018,12,4,2020,30,3,2020
"PHE","Forecast","Scotland","death_inc_line",29.8457771124947,24.2958348313961,25.9509006591508,28.2812971842862,31.4611662767015,34.0604452681738,35.5977204251788,35.5977204251788,12,4,2020,31,3,2020
"PHE","Forecast","Scotland","death_inc_line",33.9844934975028,27.7667412897107,29.5378688216176,32.2456139545584,35.9329834122472,38.8265091955816,40.5045050563758,40.5045050563758,12,4,2020,1,4,2020
"PHE","Forecast","Scotland","death_inc_line",38.1184411727966,31.2905589744404,33.2888976786253,36.1488026779949,40.4649857443601,43.7098134295121,45.5570112249434,45.5570112249434,12,4,2020,2,4,2020
"PHE","Forecast","Scotland","death_inc_line",42.3516438421221,34.4452756841,36.6372461317869,39.9947844807857,44.78827504686,48.6809993644051,51.0629499565706,51.0629499565706,12,4,2020,3,4,2020
"PHE","Forecast","Scotland","death_inc_line",46.2898756295842,37.0751384306291,39.4737569350911,43.4169404660759,49.1676126167732,53.9035143099433,57.8804814237337,57.8804814237337,12,4,2020,4,4,2020
"PHE","Forecast","Scotland","death_inc_line",49.7644876497113,39.2549522623077,41.9054708766692,46.4541622299486,53.5308761709596,59.7607139487099,65.085979469131,65.085979469131,12,4,2020,5,4,2020
"PHE","Forecast","Scotland","death_inc_line",52.9559060973652,41.0644477241113,43.9644753154965,49.0669472115999,58.1283755315724,65.6704466337789,73.9165619643884,73.9165619643884,12,4,2020,6,4,2020
"PHE","Forecast","Scotland","death_inc_line",55.4849721299479,42.0519925125252,45.5106872973241,51.2469855447175,62.2696205754047,72.1735347932045,84.8571830026631,84.8571830026631,12,4,2020,7,4,2020
"PHE","Forecast","Scotland","death_inc_line",57.8101056402445,42.3122903959666,46.2909252835147,52.5700365366478,66.3717828583708,79.7293211073566,95.3471011661006,95.3471011661006,12,4,2020,8,4,2020
"PHE","Forecast","Scotland","death_inc_line",59.992973221586,42.0980077025192,46.3160149321886,53.4582177498355,70.5358885758832,87.1755363320261,106.520697141272,106.520697141272,12,4,2020,9,4,2020
"PHE","Forecast","Scotland","death_inc_line",61.5108762137237,41.1672462098045,45.8207225645005,53.8481040332538,74.2166261699323,95.5585770984772,120.300705771101,120.300705771101,12,4,2020,10,4,2020
"PHE","Forecast","Scotland","death_inc_line",62.5769149711718,39.8604577624916,44.8708871132311,53.7260241471773,78.1000210436438,105.378649532154,132.705098707027,132.705098707027,12,4,2020,11,4,2020
"PHE","Forecast","Scotland","death_inc_line",63.3561860217143,38.4424920905638,43.591465751204,53.0353789595987,81.7245484471903,115.034168823743,145.923666351337,145.923666351337,12,4,2020,12,4,2020
"PHE","Forecast","Scotland","death_inc_line",63.7056537265274,36.9110997429333,42.2678783014994,51.9947284540774,85.1056379009022,124.888263682678,164.579785490175,164.579785490175,12,4,2020,13,4,2020
"PHE","Forecast","Scotland","death_inc_line",63.8982229631848,34.922324023737,40.1932812943563,51.0101031280418,88.071646889874,136.669786993032,184.866398421127,184.866398421127,12,4,2020,14,4,2020
"PHE","Forecast","Scotland","death_inc_line",63.6976697359604,32.6614036777559,38.0421594045268,49.4226964850732,91.4565463996204,149.519846638464,205.987341971107,205.987341971107,12,4,2020,15,4,2020
"PHE","Forecast","Scotland","death_inc_line",63.2931254965496,30.2358988000168,35.8052929283314,47.6999683565652,94.3846274019802,163.527220299943,227.306045537652,227.306045537652,12,4,2020,16,4,2020
"PHE","Forecast","Scotland","death_inc_line",62.3437763213331,27.8061655614424,33.554865379421,45.7700810139651,97.6910724996724,178.263043342378,250.269556806993,250.269556806993,12,4,2020,17,4,2020
"PHE","Forecast","Scotland","death_inc_line",61.6663027411732,25.4843880835155,31.1149306283065,43.9503224542494,99.9027517487435,192.636889989525,274.93272495629,274.93272495629,12,4,2020,18,4,2020
"PHE","Forecast","Scotland","death_inc_line",60.2670739620814,23.302314047589,28.4883380706064,41.718225988618,103.032940291826,206.035600948534,305.789870026875,305.789870026875,12,4,2020,19,4,2020
"PHE","Forecast","Scotland","death_inc_line",59.2497235171502,21.2066560321751,26.2463322960172,39.6361937961696,104.526941008077,221.057992263923,339.914940633647,339.914940633647,12,4,2020,20,4,2020
"PHE","Forecast","Scotland","death_inc_line",57.9308556788519,19.1957286827146,23.8510466102008,37.0818108171727,106.311063888121,239.282270967724,376.864655909463,376.864655909463,12,4,2020,21,4,2020
"PHE","Forecast","Scotland","death_inc_line",56.4390186257898,17.2926601226005,21.6276012431981,34.8275579353962,107.703697898794,259.321477757886,416.669817528159,416.669817528159,12,4,2020,22,4,2020
"PHE","Forecast","Scotland","death_inc_line",54.9133738744309,15.5080772569636,19.4576958166786,32.636679216715,109.77371741412,280.423065664189,459.311853363721,459.311853363721,12,4,2020,23,4,2020
"PHE","Forecast","Scotland","death_inc_line",53.4489567972458,13.8483566967806,17.3963025978765,30.6699090407526,112.753094581611,299.565952220087,504.713908698785,504.713908698785,12,4,2020,24,4,2020
"PHE","Forecast","Scotland","death_inc_line",51.7693852456861,12.2998362276245,15.5819533641565,28.5654359071759,113.604586689051,321.957952667586,552.732488127715,552.732488127715,12,4,2020,25,4,2020
"PHE","Forecast","Scotland","death_inc_line",49.9912639131203,10.872908703606,13.8853130565573,26.4681343785834,115.945620654841,340.397564904823,595.095949797589,595.095949797589,12,4,2020,26,4,2020
"PHE","Forecast","Scotland","death_inc_line",48.1588103353061,9.59673103210613,12.3901441747879,24.6207453606928,117.21234778787,359.278404723635,629.693295388811,629.693295388811,12,4,2020,27,4,2020
"PHE","Forecast","Scotland","death_inc_line",46.4801299734848,8.44152066349674,10.9421987166054,22.8861396922707,118.124199574419,380.71114091515,662.506040531579,662.506040531579,12,4,2020,28,4,2020
"PHE","Forecast","Scotland","death_inc_line",44.994605038472,7.37955608588738,9.67692248101622,21.2363701617189,119.070150316564,402.724257065926,704.353932755891,704.353932755891,12,4,2020,29,4,2020
"PHE","Forecast","Scotland","death_inc_line",43.3115476122826,6.41613052147832,8.56097917817533,19.6699220374655,119.996066056699,424.154920727868,753.150628614744,753.150628614744,12,4,2020,30,4,2020
"PHE","Forecast","Scotland","death_inc_line",41.8891224191861,5.56184206352106,7.47065447229333,17.9623491639217,121.168648124036,447.551524908372,784.926481220513,784.926481220513,12,4,2020,1,5,2020
